JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,自転車,じてんしゃ,Noun,I ride a bicycle.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""自転車"", ""reading"": ""じてんしゃ"", ""meaning"": ""bicycle"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Direction/Target Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""乗ります"", ""reading"": ""のります"", ""meaning"": ""ride"", ""role"": ""Verb, non-past form"", ""components"": [{""part"": ""乗る"", ""reading"": ""のる"", ""meaning"": ""to ride"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention or habit of riding a bicycle. It is a simple statement about an action they perform."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**自転車** - Indicates the object of the action, “bicycle.”"", ""**に** - Indicates the direction or target of the action, meaning “to” or “on.”"", ""**乗ります** - The polite non-past form of “乗る,” indicating the action of riding.""], ""sentence_pattern"": ""- [Topic] + [は] + [Object] + [に] + [Verb (non-past)]\n- **Kanji**: 彼は車に乗ります。\n- **Hiragana**: かれはくるまにのります。\n- **English Translation**: He rides a car."", ""sentence_pattern_kanji"": ""彼は車に乗ります。"", ""sentence_pattern_hiragana"": ""かれはくるまにのります。"", ""sentence_pattern_english"": ""He rides a car."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be the object of discussion. In this case, it emphasizes that \""I\"" am the one riding the bicycle."", ""common_mistake"": ""Beginners often confuse に with へ. While both can indicate direction, に is used here to indicate the target of the action (the bicycle), while へ indicates direction more generally."", ""alternative_expression"": {""kanji"": ""私は自転車に乗っている。"", ""hiragana"": ""わたしはじてんしゃにのっている。"", ""english"": ""I am riding a bicycle.""}, ""new_words_in_alternative"": [{""word"": ""乗っている"", ""reading"": ""のっている"", ""meaning"": ""am riding"", ""description"": ""Verb, continuous form""}]}}",Vocab,10,bicycle,,私は自転車に乗ります。,
N5,,,な-adjectives,なけいようし,Adjective category,He is a lively boy.,"{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""元気な"", ""reading"": ""げんきな"", ""meaning"": ""lively"", ""role"": ""Adjective, na-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""男の子"", ""reading"": ""おとこのこ"", ""meaning"": ""boy"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a boy, stating that he is lively or energetic. It provides a simple identification of the subject and a characteristic."", ""steps"": [""**彼** - Refers to the subject of the sentence, meaning \""he.\"""", ""**は** - Marks “彼” as the topic of the sentence."", ""**元気な** - A na-adjective that describes the boy, meaning \""lively\"" or \""energetic.\"""", ""**男の子** - Refers to the noun \""boy.\"""", ""**です** - A polite ending that functions as the copula, linking the subject to the predicate.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective (na-form)] + [Noun] + [です]\n- **Kanji**: 彼は優しい先生です。\n- **Hiragana**: かれはやさしいせんせいです。\n- **English Translation**: He is a kind teacher."", ""sentence_pattern_kanji"": ""彼は優しい先生です。"", ""sentence_pattern_hiragana"": ""かれはやさしいせんせいです。"", ""sentence_pattern_english"": ""He is a kind teacher."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what the sentence is about. In this case, it highlights \""he\"" as the subject being described."", ""common_mistake"": ""Beginners often confuse 元気な with 元気. 元気な is used to modify nouns (like 男の子), while 元気 alone can be used as a standalone adjective."", ""alternative_expression"": {""kanji"": ""彼は活発な男の子です。"", ""hiragana"": ""かれはかっぱつなおとこのこです。"", ""english"": ""He is an active boy.""}, ""new_words_in_alternative"": [{""word"": ""活発"", ""reading"": ""かっぱつ"", ""meaning"": ""active"", ""description"": ""Adjective""}]}}",Grammar,10,な形容詞 (na-adjectives) are adjectives that require 'な' when modifying nouns.,,彼は元気な男の子です。,
N5,土(つち): soil; 土曜日(どようび): Saturday; 土地(とち): land,ど,,,,,,Kanji,10,soil/earth,土,,つち
N5,,,カップ,カップ,Noun,I drink water from a cup.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""カップ"", ""reading"": ""かっぷ"", ""meaning"": ""cup"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""で"", ""reading"": ""で"", ""meaning"": ""[Means/Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""水"", ""reading"": ""みず"", ""meaning"": ""water"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""飲みます"", ""reading"": ""のみます"", ""meaning"": ""drink"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""飲む"", ""reading"": ""のむ"", ""meaning"": ""to drink"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a simple action where the speaker is drinking water using a cup. It indicates the method or means by which the action is performed."", ""steps"": [""**私は** - “I” is marked as the topic of the sentence."", ""**カップで** - Indicates the means (from a cup) through which the action of drinking is performed."", ""**水を** - “water” is marked as the object of the verb."", ""**飲みます** - The polite form of the verb “to drink,” indicating the action being performed.""], ""sentence_pattern"": ""- [Topic] + [は] + [Means/Location] + [で] + [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 彼はコップでジュースを飲みます。\n- **Hiragana**: かれはこっぷでじゅーすをのみます。\n- **English Translation**: He drinks juice from a cup."", ""sentence_pattern_kanji"": ""彼はコップでジュースを飲みます。"", ""sentence_pattern_hiragana"": ""かれはこっぷでじゅーすをのみます。"", ""sentence_pattern_english"": ""He drinks juice from a cup."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while で indicates the means or location of the action. This structure helps clarify how the action is performed."", ""common_mistake"": ""Beginners often confuse を with は. Remember that を is used to mark the direct object of the verb (what is being acted upon), while は indicates the topic of discussion."", ""alternative_expression"": {""kanji"": ""私はカップから水を飲みます。"", ""hiragana"": ""わたしはかっぷからみずをのみます。"", ""english"": ""I drink water from the cup.""}, ""new_words_in_alternative"": [{""word"": ""から"", ""reading"": ""から"", ""meaning"": ""from"", ""description"": ""Particle""}]}}",Vocab,10,a cup,,私はカップで水を飲みます。,
N5,,,ベッド,ベッド,Noun,I sleep in my bed.,"{""vocabulary"": [{""word"": ""私"", ""reading"": ""わたし"", ""meaning"": ""I"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ベッド"", ""reading"": ""べっど"", ""meaning"": ""bed"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""で"", ""reading"": ""で"", ""meaning"": ""[Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""寝ます"", ""reading"": ""ねます"", ""meaning"": ""sleep"", ""role"": ""Verb, non-past polite form"", ""components"": [{""part"": ""寝る"", ""reading"": ""ねる"", ""meaning"": ""to sleep"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys that the speaker (I) is stating their action of sleeping, specifically indicating the location where this action takes place, which is their bed."", ""steps"": [""**私** - Refers to the speaker, “I.”"", ""**は** - Marks “私” as the topic of the sentence."", ""**ベッド** - Indicates the object or location related to the action."", ""**で** - Indicates the location where the action occurs, meaning “in” or “at.”"", ""**寝ます** - The polite form of the verb “寝る,” indicating the action of sleeping in the present or future.""], ""sentence_pattern"": ""- [Topic] + [は] + [Location] + [で] + [Verb (polite form)]\n- **Kanji**: 彼は公園で遊びます。\n- **Hiragana**: かれはこうえんであそびます。\n- **English Translation**: He plays in the park."", ""sentence_pattern_kanji"": ""彼は公園で遊びます。"", ""sentence_pattern_hiragana"": ""かれはこうえんであそびます。"", ""sentence_pattern_english"": ""He plays in the park."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject but can also be the focus of the statement. In this case, it emphasizes that \""I\"" am the one sleeping."", ""common_mistake"": ""Beginners sometimes confuse で with に. Remember that で indicates the location where an action takes place, while に indicates a destination or point in time."", ""alternative_expression"": {""kanji"": ""私は自分のベッドで寝ます。"", ""hiragana"": ""わたしはじぶんのべっどでねます。"", ""english"": ""I sleep in my own bed.""}, ""new_words_in_alternative"": [{""word"": ""自分の"", ""reading"": ""じぶんの"", ""meaning"": ""my own"", ""description"": ""Possessive pronoun""}]}}",Vocab,10,bed,,私はベッドで寝ます。,
N5,,,どんな,どんな,Pre-noun adjectival (rentaishi),What kind of books do you like?,"{""vocabulary"": [{""word"": ""あなた"", ""reading"": ""あなた"", ""meaning"": ""you"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""どんな"", ""reading"": ""どんな"", ""meaning"": ""what kind of"", ""role"": ""Interrogative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""好き"", ""reading"": ""すき"", ""meaning"": ""like"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""か"", ""reading"": ""か"", ""meaning"": ""[Question marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence is a polite inquiry about someone's preferences regarding books. It asks the listener to specify the type or genre of books they enjoy."", ""steps"": [""**あなた** - Refers to the person being addressed (you)."", ""**は** - Marks “あなた” as the topic of the sentence."", ""**どんな** - Used to ask about the kind or type of something."", ""**本** - Indicates the subject of the inquiry, which is books."", ""**が** - Marks “本” as the subject of the verb “好き.”"", ""**好き** - An adjective indicating preference or liking."", ""**です** - A polite ending that adds formality to the sentence."", ""**か** - Indicates that the sentence is a question.""], ""sentence_pattern"": ""- [Topic] + [は] + [Interrogative adjective] + [Noun] + [が] + [Adjective] + [です] + [Question marker]\n- **Kanji**: あなたはどんな本が好きですか？\n- **Hiragana**: あなたはどんなほんがすきですか？\n- **English Translation**: What kind of books do you like?"", ""sentence_pattern_kanji"": ""あなたはどんな本が好きですか？"", ""sentence_pattern_hiragana"": ""あなたはどんなほんがすきですか？"", ""sentence_pattern_english"": ""What kind of books do you like?"", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that どんな is used to inquire about types or kinds, making it a useful word when asking for preferences or descriptions."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は marks the topic (you), while が marks the subject (books) that the adjective (like) is describing."", ""alternative_expression"": {""kanji"": ""あなたはどのような本が好きですか？"", ""hiragana"": ""あなたはどのようなほんがすきですか？"", ""english"": ""What kind of books do you like?""}, ""new_words_in_alternative"": [{""word"": ""どのような"", ""reading"": ""どのような"", ""meaning"": ""what kind of"", ""description"": ""Interrogative phrase""}]}}",Vocab,10,what kind of,,あなたはどんな本が好きですか？,
N5,,,その,その,Pre-noun adjectival (rentaishi),That book is interesting.,"{""vocabulary"": [{""word"": ""その"", ""reading"": ""その"", ""meaning"": ""that"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""面白い"", ""reading"": ""おもしろい"", ""meaning"": ""interesting"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a specific book, indicating that they find it interesting. It identifies the book as the topic of discussion."", ""steps"": [""**その** - Specifies which book is being referred to, indicating it is \""that\"" book, likely in the context of a conversation."", ""**本** - The noun that is the subject of the sentence, meaning \""book.\"""", ""**は** - Marks \""本\"" as the topic of the sentence."", ""**面白い** - An adjective that describes the book, meaning \""interesting.\"""", ""**です** - A polite ending particle that functions as the copula, linking the subject to its description.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その映画は面白いです。\n- **Hiragana**: そのえいがはおもしろいです。\n- **English Translation**: That movie is interesting."", ""sentence_pattern_kanji"": ""その映画は面白いです。"", ""sentence_pattern_hiragana"": ""そのえいがはおもしろいです。"", ""sentence_pattern_english"": ""That movie is interesting."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is what the sentence is about. In this case, it emphasizes that the book is the focus of the statement."", ""common_mistake"": ""Beginners often confuse その with この. その is used for something that is not close to the speaker, while この refers to something that is close."", ""alternative_expression"": {""kanji"": ""あの本は面白いです。"", ""hiragana"": ""あのほんはおもしろいです。"", ""english"": ""That book is interesting (referring to something further away).""}, ""new_words_in_alternative"": [{""word"": ""あの"", ""reading"": ""あの"", ""meaning"": ""that (over there)"", ""description"": ""Demonstrative adjective""}]}}",Vocab,10,that (used before a noun),,その本は面白いです。,
N5,,,川,かわ,Noun,I will fish in the river.,"{""vocabulary"": [{""word"": ""川"", ""reading"": ""かわ"", ""meaning"": ""river"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""で"", ""reading"": ""で"", ""meaning"": ""in / at"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""魚"", ""reading"": ""さかな"", ""meaning"": ""fish"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""釣ります"", ""reading"": ""つります"", ""meaning"": ""will fish"", ""role"": ""Verb, non-past form"", ""components"": [{""part"": ""釣る"", ""reading"": ""つる"", ""meaning"": ""to fish"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to engage in fishing at a river. It indicates a future action in a polite manner."", ""steps"": [""**川** - Refers to the location where the action will take place, meaning \""river.\"""", ""**で** - Indicates the location of the action, meaning \""in\"" or \""at.\"""", ""**魚** - The object of the action, meaning \""fish.\"""", ""**を** - Marks \""魚\"" as the direct object of the verb."", ""**釣ります** - The polite non-past form of \""釣る,\"" indicating the action of fishing in the future.""], ""sentence_pattern"": ""- [Location] + [で] + [Object] + [を] + [Verb (non-past)]\n- **Kanji**: 学校で本を読みます。\n- **Hiragana**: がっこうでほんをよみます。\n- **English Translation**: I will read a book at school."", ""sentence_pattern_kanji"": ""学校で本を読みます。"", ""sentence_pattern_hiragana"": ""がっこうでほんをよみます。"", ""sentence_pattern_english"": ""I will read a book at school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that で indicates the location where the action takes place, while を marks the object of the verb. This helps clarify who is doing what in the sentence."", ""common_mistake"": ""Beginners often confuse the particles で and に. Use で for the location of an action and に for direction or destination."", ""alternative_expression"": {""kanji"": ""川で釣りをします。"", ""hiragana"": ""かわでつりをします。"", ""english"": ""I will do fishing in the river.""}, ""new_words_in_alternative"": [{""word"": ""釣り"", ""reading"": ""つり"", ""meaning"": ""fishing"", ""description"": ""Noun""}]}}",Vocab,10,river,,川で魚を釣ります。,
N5,白(しろ): white color; 白い(しろい): white; 真っ白(まっしろ): pure white,はく,,,,,,Kanji,10,white,白,,しろ
N5,,,白い,しろい,I-adjective (keiyoushi),This car is white.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""車"", ""reading"": ""くるま"", ""meaning"": ""car"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""白い"", ""reading"": ""しろい"", ""meaning"": ""white"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific car, indicating its color as white. It is a simple statement that identifies the subject and provides a characteristic."", ""steps"": [""**この** - Specifies the noun that follows, indicating that it is something close to the speaker (this car)."", ""**車** - The subject of the sentence, which is being described."", ""**は** - Marks “車” as the topic of the sentence."", ""**白い** - An i-adjective that describes the color of the car."", ""**です** - A polite ending that functions as the copula, linking the subject to its description.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: あの車は赤いです。\n- **Hiragana**: あのくるまはあかいです。\n- **English Translation**: That car is red."", ""sentence_pattern_kanji"": ""あの車は赤いです。"", ""sentence_pattern_hiragana"": ""あのくるまはあかいです。"", ""sentence_pattern_english"": ""That car is red."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that です is used to make sentences polite. It’s often added at the end of sentences that describe or identify something."", ""common_mistake"": ""Beginners might confuse the use of は and が. In this context, は is used to mark the topic (the car), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""この車は白い。"", ""hiragana"": ""このくるまはしろい。"", ""english"": ""This car is white.""}, ""new_words_in_alternative"": []}}",Vocab,10,white,,この車は白いです。,
N5,男(おとこ): man; 男の子(おとこのこ): boy; 男性(だんせい): male,だん,,,,,,Kanji,10,man/male,男,,おとこ
N5,,,冷蔵庫,れいぞうこ,Noun,There is milk in the refrigerator.,"{""vocabulary"": [{""word"": ""冷蔵庫"", ""reading"": ""れいぞうこ"", ""meaning"": ""refrigerator"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""牛乳"", ""reading"": ""ぎゅうにゅう"", ""meaning"": ""milk"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""role"": ""Verb, non-past"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the presence of milk located inside a refrigerator. It conveys a simple fact about the existence of an item in a specific place."", ""steps"": [""**冷蔵庫** - Refers to the location (the refrigerator)."", ""**に** - Indicates the location where something exists."", ""**牛乳** - Specifies the item (milk)."", ""**が** - Marks “牛乳” as the subject of the sentence."", ""**あります** - Indicates that the subject (milk) exists in the specified location.""], ""sentence_pattern"": ""- [Location] + [に] + [Subject] + [が] + [Verb (non-past)]\n- **Kanji**: 教室に本があります。\n- **Hiragana**: きょうしつにほんがあります。\n- **English Translation**: There is a book in the classroom."", ""sentence_pattern_kanji"": ""教室に本があります。"", ""sentence_pattern_hiragana"": ""きょうしつにほんがあります。"", ""sentence_pattern_english"": ""There is a book in the classroom."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に indicates the location where something exists, while が marks the subject of the sentence. This structure helps you clearly express where things are."", ""common_mistake"": ""Beginners often confuse に with で. Remember that に is used for indicating a static location (where something is), while で is used for indicating the place where an action takes place."", ""alternative_expression"": {""kanji"": ""冷蔵庫にミルクがあります。"", ""hiragana"": ""れいぞうこにみるくがあります。"", ""english"": ""There is milk in the refrigerator.""}, ""new_words_in_alternative"": [{""word"": ""ミルク"", ""reading"": ""みるく"", ""meaning"": ""milk"", ""description"": ""Noun""}]}}",Vocab,10,refrigerator,,冷蔵庫に牛乳があります。,
N5,,,面白い,おもしろい,I-adjective (keiyoushi),This book is interesting.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""面白い"", ""reading"": ""おもしろい"", ""meaning"": ""interesting"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that the book being referred to is interesting. It expresses the speaker's opinion about the book."", ""steps"": [""**この** - Indicates that the noun following it (本) is something close to the speaker, meaning \""this.\"""", ""**本** - The subject of the sentence, referring to a specific book."", ""**は** - Marks “この本” as the topic of the sentence."", ""**面白い** - An adjective that describes the book, meaning \""interesting.\"""", ""**です** - A polite ending that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: あの映画は面白いです。\n- **Hiragana**: あのえいがはおもしろいです。\n- **English Translation**: That movie is interesting."", ""sentence_pattern_kanji"": ""あの映画は面白いです。"", ""sentence_pattern_hiragana"": ""あのえいがはおもしろいです。"", ""sentence_pattern_english"": ""That movie is interesting."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is often the subject, but not always. In this case, it emphasizes that we are talking about \""this book.\"""", ""common_mistake"": ""Beginners sometimes confuse これ (this) with この (this [modifier]). Remember that この is used to modify a noun, while これ stands alone as a pronoun."", ""alternative_expression"": {""kanji"": ""この本は面白いと思います。"", ""hiragana"": ""このほんはおもしろいとおもいます。"", ""english"": ""I think this book is interesting.""}, ""new_words_in_alternative"": [{""word"": ""と思います"", ""reading"": ""とおもいます"", ""meaning"": ""I think"", ""description"": ""Phrase""}]}}",Vocab,10,"interesting, fun",,この本は面白いです。,
