JLPT,Example Words,Onyomi,Word,Reading,Word Type,Example Sentence EN,breakdown,type,Lesson,Meaning,Kanji,Example Sentence JP,Kunyomi
N5,,,花,はな,Noun,There are many flowers in the park.,"{""vocabulary"": [{""word"": ""公園"", ""reading"": ""こうえん"", ""meaning"": ""park"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""花"", ""reading"": ""はな"", ""meaning"": ""flower"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": "" **たくさん (たくさん)**: “many” or “a lot” - [Adverb]""}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""role"": ""Verb, non-past"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the presence of many flowers located in a park. It conveys a simple observation about the environment."", ""steps"": [""**公園** - Refers to the location, the park."", ""**に** - Indicates the direction or location where the flowers exist."", ""**花** - The subject of the sentence, meaning flowers."", ""**が** - Marks “花” as the subject of the sentence."", ""**たくさん** - Describes the quantity of flowers, meaning “many.”"", ""**あります** - The polite form of the verb “ある,” indicating that the flowers exist in the park.""], ""sentence_pattern"": ""- [Location] + [に] + [Subject] + [が] + [Quantity] + [Verb]\n- **Kanji**: 学校に学生がたくさんいます。\n- **Hiragana**: がっこうにがくせいがたくさんいます。\n- **English Translation**: There are many students in the school."", ""sentence_pattern_kanji"": ""学校に学生がたくさんいます。"", ""sentence_pattern_hiragana"": ""がっこうにがくせいがたくさんいます。"", ""sentence_pattern_english"": ""There are many students in the school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に indicates the location where something exists, while が marks the subject of the sentence. This structure helps you clearly identify where and what you are talking about."", ""common_mistake"": ""Beginners often confuse あります with います. Remember that あります is used for inanimate objects (like flowers), while います is used for animate objects (like people or animals)."", ""alternative_expression"": {""kanji"": ""公園にたくさんの花があります。"", ""hiragana"": ""こうえんにたくさんのはながあります。"", ""english"": ""There are many flowers in the park.""}, ""new_words_in_alternative"": [{""word"": ""の"", ""reading"": ""の"", ""meaning"": ""[Possessive/Attributive Particle]"", ""description"": ""Particle""}]}}",Vocab,9,flower,,公園に花がたくさんあります。,
N5,,,大切,たいせつ,Na-adjective (keiyodoshi),This book is important.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""本"", ""reading"": ""ほん"", ""meaning"": ""book"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""大切"", ""reading"": ""たいせつ"", ""meaning"": ""important"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Copula]"", ""role"": ""Auxiliary verb"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's opinion about a specific book, emphasizing its importance. It is a straightforward statement that conveys value."", ""steps"": [""**この** - Specifies which book is being referred to (this book)."", ""**本** - The noun that is the subject of the sentence."", ""**は** - Marks “この本” as the topic."", ""**大切** - The adjective that describes the book."", ""**です** - Polite ending that confirms the statement.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 彼は優しいです。\n- **Hiragana**: かれはやさしいです。\n- **English Translation**: He is kind."", ""sentence_pattern_kanji"": ""彼は優しいです。"", ""sentence_pattern_hiragana"": ""かれはやさしいです。"", ""sentence_pattern_english"": ""He is kind."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps you focus on what the sentence is about. In this case, it highlights that the statement is about \""this book.\"""", ""common_mistake"": ""Beginners might confuse the use of です with other forms of the verb \""to be.\"" In Japanese, です is used to make statements polite, so always use it at the end of sentences for a formal tone."", ""alternative_expression"": {""kanji"": ""この本は重要です。"", ""hiragana"": ""このほんはじゅうようです。"", ""english"": ""This book is important.""}, ""new_words_in_alternative"": [{""word"": ""重要"", ""reading"": ""じゅうよう"", ""meaning"": ""important"", ""description"": ""Adjective""}]}}",Vocab,9,important,,この本は大切です。,
N5,,,戸,と,Noun,Please open the door.,"{""vocabulary"": [{""word"": ""戸"", ""reading"": ""と"", ""meaning"": ""door"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""開けて"", ""reading"": ""あけて"", ""meaning"": ""open"", ""role"": ""Verb, te-form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""ください"", ""reading"": ""ください"", ""meaning"": ""please"", ""role"": ""Polite request expression"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence is a polite request asking someone to open a door. It is commonly used in everyday situations where one needs assistance with opening a door."", ""steps"": [""**戸** - Refers to the object of the action, which is the door."", ""**を** - Marks “戸” as the direct object of the verb."", ""**開けて** - The te-form of the verb “開ける” (to open), used here to connect to the following polite request."", ""**ください** - A polite way to request an action, meaning “please do (the action).”""], ""sentence_pattern"": ""- [Object] + [を] + [Verb (te-form)] + [ください]\n- **Kanji**: 窓を開けてください。\n- **Hiragana**: まどをあけてください。\n- **English Translation**: Please open the window."", ""sentence_pattern_kanji"": ""窓を開けてください。"", ""sentence_pattern_hiragana"": ""まどをあけてください。"", ""sentence_pattern_english"": ""Please open the window."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that the te-form of a verb is often used to make requests in Japanese. It’s a useful structure to learn for polite conversation."", ""common_mistake"": ""Beginners sometimes forget to use the object marker を or confuse it with the subject marker は. Always use を to indicate the object of the action."", ""alternative_expression"": {""kanji"": ""戸を開けてくれませんか。"", ""hiragana"": ""とをあけてくれませんか。"", ""english"": ""Could you please open the door?""}, ""new_words_in_alternative"": [{""word"": ""くれませんか"", ""reading"": ""くれませんか"", ""meaning"": ""could you please"", ""description"": ""Polite request expression""}]}}",Vocab,9,door (Japanese style),,戸を開けてください。,
N5,,,晩,ばん,Noun,I will eat dinner.,"{""vocabulary"": [{""word"": ""晩ごはん"", ""reading"": ""ばんごはん"", ""meaning"": ""dinner"", ""role"": ""Noun"", ""components"": [{""part"": ""晩"", ""reading"": ""ばん"", ""meaning"": ""evening"", ""contribution"": ""Noun""}], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""食べます"", ""reading"": ""たべます"", ""meaning"": ""will eat"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""食べる"", ""reading"": ""たべる"", ""meaning"": ""to eat"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence expresses the speaker's intention to eat dinner. It indicates a future action in a polite form, suitable for everyday conversation."", ""steps"": [""**晩ごはん** - Refers to the meal being discussed, which is dinner."", ""**を** - Marks “晩ごはん” as the object of the verb, indicating what will be eaten."", ""**食べます** - The polite form of the verb “食べる,” indicating the action of eating in the future.""], ""sentence_pattern"": ""- [Object] + [を] + [Verb (polite form)]\n- **Kanji**: 私は寿司を食べます。\n- **Hiragana**: わたしはすしをたべます。\n- **English Translation**: I will eat sushi."", ""sentence_pattern_kanji"": ""私は寿司を食べます。"", ""sentence_pattern_hiragana"": ""わたしはすしをたべます。"", ""sentence_pattern_english"": ""I will eat sushi."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that を is used to mark the direct object of the verb, which helps clarify what action is being performed on what item."", ""common_mistake"": ""Beginners often confuse the use of を with は. While は marks the topic of the sentence, を specifically indicates the object of the verb."", ""alternative_expression"": {""kanji"": ""晩ごはんを食べる。"", ""hiragana"": ""ばんごはんをたべる。"", ""english"": ""I eat dinner.""}, ""new_words_in_alternative"": [{""word"": ""食べる"", ""reading"": ""たべる"", ""meaning"": ""to eat"", ""description"": ""Verb""}]}}",Vocab,9,evening,,晩ごはんを食べます。,
N5,,,池,いけ,Noun,There is a pond in the park.,"{""vocabulary"": [{""word"": ""公園"", ""reading"": ""こうえん"", ""meaning"": ""park"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""に"", ""reading"": ""に"", ""meaning"": ""[Location Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""池"", ""reading"": ""いけ"", ""meaning"": ""pond"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""あります"", ""reading"": ""あります"", ""meaning"": ""there is"", ""role"": ""Verb, non-past"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the presence of a pond located within a park. It provides a simple statement about the existence of an object in a specific place."", ""steps"": [""**公園** - Refers to the location, the park."", ""**に** - Indicates the location where something exists."", ""**池** - Specifies the object, the pond."", ""**が** - Marks “池” as the subject of the sentence."", ""**あります** - The polite form of the verb “ある,” indicating that the pond exists.""], ""sentence_pattern"": ""- [Location] + [に] + [Object] + [が] + [Verb (non-past)]\n- **Kanji**: 学校に本があります。\n- **Hiragana**: がっこうにほんがあります。\n- **English Translation**: There is a book in the school."", ""sentence_pattern_kanji"": ""学校に本があります。"", ""sentence_pattern_hiragana"": ""がっこうにほんがあります。"", ""sentence_pattern_english"": ""There is a book in the school."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that に indicates the location where something exists, while が marks the subject of the sentence. This structure helps you clearly identify where things are."", ""common_mistake"": ""Beginners often confuse に with で. Remember that に is used for indicating existence or direction, while で is used to indicate the place where an action takes place."", ""alternative_expression"": {""kanji"": ""公園に水たまりがあります。"", ""hiragana"": ""こうえんにみずたまりがあります。"", ""english"": ""There is a puddle in the park.""}, ""new_words_in_alternative"": [{""word"": ""水たまり"", ""reading"": ""みずたまり"", ""meaning"": ""puddle"", ""description"": ""Noun""}]}}",Vocab,9,pond,,公園に池があります。,
N5,,,便利,べんり,Na-adjective (keiyodoshi),This app is very convenient.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""アプリ"", ""reading"": ""あぷり"", ""meaning"": ""app"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""とても"", ""reading"": ""とても"", ""meaning"": ""very"", ""role"": ""Adverb"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""便利"", ""reading"": ""べんり"", ""meaning"": ""convenient"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific application (app) and expresses the speaker's opinion about its usefulness. It emphasizes that the app is quite convenient."", ""steps"": [""**この** - Specifies which app is being referred to, indicating it is close to the speaker."", ""**アプリ** - The subject of the sentence, referring to the application."", ""**は** - Marks “アプリ” as the topic of the sentence."", ""**とても** - Modifies the adjective “便利,” intensifying its meaning to “very convenient.”"", ""**便利** - Describes the app's quality, indicating it is useful or convenient."", ""**です** - A polite ending that functions as the verb “is,” affirming the statement.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adverb] + [Adjective] + [です]\n- **Kanji**: このアプリはとても便利です。\n- **Hiragana**: このあぷりはとてもべんりです。\n- **English Translation**: This app is very convenient."", ""sentence_pattern_kanji"": ""このアプリはとても便利です。"", ""sentence_pattern_hiragana"": ""このあぷりはとてもべんりです。"", ""sentence_pattern_english"": ""This app is very convenient."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which is what the sentence is about. In this case, it’s about “このアプリ” (this app)."", ""common_mistake"": ""Beginners often confuse です with other verbs. Remember that です is used to express existence or identity in a polite way, similar to “is” in English."", ""alternative_expression"": {""kanji"": ""このアプリはすごく便利です。"", ""hiragana"": ""このあぷりはすごくべんりです。"", ""english"": ""This app is super convenient.""}, ""new_words_in_alternative"": [{""word"": ""すごく"", ""reading"": ""すごく"", ""meaning"": ""super"", ""description"": ""Adverb""}]}}",Vocab,9,"convenient, handy",,このアプリはとても便利です。,
N5,,,若い,わかい,I-adjective (keiyoushi),He is young.,"{""vocabulary"": [{""word"": ""彼"", ""reading"": ""かれ"", ""meaning"": ""he"", ""role"": ""Pronoun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""若い"", ""reading"": ""わかい"", ""meaning"": ""young"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Polite ending particle]"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence states that a male individual is young. It provides a simple description of his age or state of being."", ""steps"": [""**彼** - Refers to the subject of the sentence, meaning \""he.\"""", ""**は** - Marks “彼” as the topic of the sentence."", ""**若い** - An adjective that describes the subject, meaning \""young.\"""", ""**です** - A polite ending particle that functions as a copula, similar to \""is\"" in English.""], ""sentence_pattern"": ""- [Subject] + [は] + [Adjective] + [です]\n- **Kanji**: 彼は学生です。\n- **Hiragana**: かれはがくせいです。\n- **English Translation**: He is a student."", ""sentence_pattern_kanji"": ""彼は学生です。"", ""sentence_pattern_hiragana"": ""かれはがくせいです。"", ""sentence_pattern_english"": ""He is a student."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps clarify what the sentence is about. In this case, it emphasizes that \""he\"" is the one being described as young."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (彼), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""彼は若い人です。"", ""hiragana"": ""かれはわかいひとです。"", ""english"": ""He is a young person.""}, ""new_words_in_alternative"": [{""word"": ""人"", ""reading"": ""ひと"", ""meaning"": ""person"", ""description"": ""Noun""}]}}",Vocab,9,young,,彼は若いです。,
N5,,,空,そら,Noun,"Today, the sky is blue.","{""vocabulary"": [{""word"": ""今日"", ""reading"": ""きょう"", ""meaning"": ""today"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""空"", ""reading"": ""そら"", ""meaning"": ""sky"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""青い"", ""reading"": ""あおい"", ""meaning"": ""blue"", ""role"": ""Adjective, i-adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes the state of the sky on a particular day, indicating that it is blue. It provides a simple observation about the weather or atmosphere."", ""steps"": [""**今日** - Refers to the current day, marking the time of the observation."", ""**は** - Marks “今日” as the topic of the sentence."", ""**空** - Refers to the subject of the sentence, which is the sky."", ""**が** - Marks “空” as the subject of the sentence."", ""**青い** - Describes the state of the sky, indicating its color."", ""**です** - A polite ending that functions as the verb \""to be,\"" confirming the state of the subject.""], ""sentence_pattern"": ""- [Topic] + [は] + [Subject] + [が] + [Adjective] + [です]\n- **Kanji**: 今日は空が青いです。\n- **Hiragana**: きょうはそらがあおいです。\n- **English Translation**: Today, the sky is blue."", ""sentence_pattern_kanji"": ""今日は空が青いです。"", ""sentence_pattern_hiragana"": ""きょうはそらがあおいです。"", ""sentence_pattern_english"": ""Today, the sky is blue."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, while が marks the subject. In this case, 今日 is the topic being discussed, and 空 is the subject that is being described."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate what the sentence is about (today), while が is used to specify what is being described (the sky)."", ""alternative_expression"": {""kanji"": ""今日は空が青いですね。"", ""hiragana"": ""きょうはそらがあおいですね。"", ""english"": ""Today, the sky is blue, isn't it?""}, ""new_words_in_alternative"": [{""word"": ""ですね"", ""reading"": ""ですね"", ""meaning"": ""isn't it?"", ""description"": ""Sentence-ending particle""}]}}",Vocab,9,sky,,今日は空が青いです。,
N5,,,傘,かさ,Noun,"It's going to rain, so I will take an umbrella.","{""vocabulary"": [{""word"": ""雨"", ""reading"": ""あめ"", ""meaning"": ""rain"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""が"", ""reading"": ""が"", ""meaning"": ""[Subject Marker]"", ""role"": ""Particle"", ""components"": [{""part"": ""降"", ""reading"": ""ふ"", ""meaning"": ""to fall"", ""contribution"": ""Verb root""}], ""combined_explanation"": "" **降る (ふる)**: “to fall” (in this context, “to rain”) - [Verb, dictionary form]""}, {""word"": ""ので"", ""reading"": ""ので"", ""meaning"": ""because / so"", ""role"": ""Conjunction"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""傘"", ""reading"": ""かさ"", ""meaning"": ""umbrella"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""を"", ""reading"": ""を"", ""meaning"": ""[Object Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""持って"", ""reading"": ""もって"", ""meaning"": ""holding / taking"", ""role"": ""Verb, te-form"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""行きます"", ""reading"": ""いきます"", ""meaning"": ""will go"", ""role"": ""Verb, polite form"", ""components"": [{""part"": ""行く"", ""reading"": ""いく"", ""meaning"": ""to go"", ""contribution"": ""Verb""}], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a situation where the speaker anticipates rain and plans to take an umbrella with them. It connects the cause (the rain) to the action (taking an umbrella)."", ""steps"": [""**雨** - Refers to the subject of the sentence, which is rain."", ""**が** - Marks “雨” as the subject of the verb “降る.”"", ""**降る** - Indicates the action of raining."", ""**ので** - Connects the cause (it’s going to rain) to the effect (I will take an umbrella)."", ""**傘** - Refers to the object, which is the umbrella."", ""**を** - Marks “傘” as the object of the verb “持って行きます.”"", ""**持って** - The te-form of “持つ,” indicating the action of taking or holding."", ""**行きます** - Indicates the action of going, in this case, taking the umbrella with them.""], ""sentence_pattern"": ""- [Subject] + [が] + [Verb] + [ので] + [Object] + [を] + [Verb (te-form)] + [Verb (polite form)]\n- **Kanji**: 明日、雨が降るので、傘を持って行きます。\n- **Hiragana**: あした、あめがふるので、かさをもっていきます。\n- **English Translation**: Tomorrow, it will rain, so I will take an umbrella."", ""sentence_pattern_kanji"": ""明日、雨が降るので、傘を持って行きます。"", ""sentence_pattern_hiragana"": ""あした、あめがふるので、かさをもっていきます。"", ""sentence_pattern_english"": ""Tomorrow, it will rain, so I will take an umbrella."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that ので is used to explain a reason or cause. It’s a useful way to connect two actions logically, like in this sentence where rain leads to taking an umbrella."", ""common_mistake"": ""Beginners often confuse the use of を and が. Remember that を marks the object of the action (the umbrella), while が marks the subject (the rain)."", ""alternative_expression"": {""kanji"": ""雨が降るから、傘を持って行きます。"", ""hiragana"": ""あめがふるから、かさをもっていきます。"", ""english"": ""It's going to rain, so I will take an umbrella.""}, ""new_words_in_alternative"": [{""word"": ""から"", ""reading"": ""から"", ""meaning"": ""because"", ""description"": ""Conjunction""}]}}",Vocab,9,"umbrella, parasol",,雨が降るので、傘を持って行きます。,
N5,,,大丈夫,だいじょうぶ,Na-adjective,Are you okay?,"{""vocabulary"": [{""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""か"", ""reading"": ""か"", ""meaning"": ""[Question Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence is a polite inquiry about someone's well-being. It is often used in situations where you want to check if someone is feeling okay or if they need assistance."", ""steps"": [""**大丈夫** - The adjective expressing the state of being okay or fine."", ""**です** - A polite copula that connects the subject and predicate."", ""**か** - Indicates that the sentence is a question.""], ""sentence_pattern"": ""- [Adjective] + [です] + [か]\n- **Kanji**: 彼は大丈夫ですか？\n- **Hiragana**: かれはだいじょうぶですか？\n- **English Translation**: Is he okay?"", ""sentence_pattern_kanji"": ""彼は大丈夫ですか？"", ""sentence_pattern_hiragana"": ""かれはだいじょうぶですか？"", ""sentence_pattern_english"": ""Is he okay?"", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that 大丈夫 is a common expression used to ask about someone's well-being. It can also be used to reassure someone that everything is fine."", ""common_mistake"": ""Beginners might forget to use か at the end of the sentence when asking a question. Always include it to indicate that you are seeking a response."", ""alternative_expression"": {""kanji"": ""具合はどうですか？"", ""hiragana"": ""ぐあいはどうですか？"", ""english"": ""How are you feeling?""}, ""new_words_in_alternative"": [{""word"": ""どう"", ""reading"": ""どう"", ""meaning"": ""how"", ""description"": ""Adverb""}]}}",Vocab,9,It's okay; No need to worry; Everything is fine.,,大丈夫ですか？,
N5,,,危ない,あぶない,I-adjective (keiyoushi),This road is dangerous.,"{""vocabulary"": [{""word"": ""この"", ""reading"": ""この"", ""meaning"": ""this"", ""role"": ""Demonstrative adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""道"", ""reading"": ""みち"", ""meaning"": ""road"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""危ない"", ""reading"": ""あぶない"", ""meaning"": ""dangerous"", ""role"": ""Adjective"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""is"", ""role"": ""Copula"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence describes a specific road and indicates that it poses a danger. It is a straightforward statement about the condition of the road."", ""steps"": [""**この** - Specifies the noun that follows, indicating proximity (this road)."", ""**道** - The subject of the sentence, referring to the road."", ""**は** - Marks “道” as the topic of the sentence."", ""**危ない** - Describes the state of the road, indicating it is dangerous."", ""**です** - A polite ending that functions as the copula, linking the subject to the adjective.""], ""sentence_pattern"": ""- [Demonstrative] + [Noun] + [は] + [Adjective] + [です]\n- **Kanji**: その道は安全です。\n- **Hiragana**: そのみちはあんぜんです。\n- **English Translation**: That road is safe."", ""sentence_pattern_kanji"": ""その道は安全です。"", ""sentence_pattern_hiragana"": ""そのみちはあんぜんです。"", ""sentence_pattern_english"": ""That road is safe."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what you are describing. In this case, it emphasizes that the sentence is about \""this road.\"""", ""common_mistake"": ""Beginners often confuse です with other forms of \""to be.\"" Remember that です is used in polite contexts and is not always necessary in casual speech."", ""alternative_expression"": {""kanji"": ""この道は危険です。"", ""hiragana"": ""このみちはきけんです。"", ""english"": ""This road is hazardous.""}, ""new_words_in_alternative"": [{""word"": ""危険"", ""reading"": ""きけん"", ""meaning"": ""hazardous"", ""description"": ""Noun/Adjective""}]}}",Vocab,9,"dangerous, risky",,この道は危ないです。,
N5,,,近い,ちかい,I-adjective (keiyoushi),The station is close.,"{""vocabulary"": [{""word"": ""駅"", ""reading"": ""えき"", ""meaning"": ""station"", ""role"": ""Noun"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""は"", ""reading"": ""は"", ""meaning"": ""[Topic Marker]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}, {""word"": ""近い"", ""reading"": ""ちかい"", ""meaning"": ""close"", ""role"": ""Adjective, i-adjective"", ""components"": [{""part"": ""近"", ""reading"": ""ちか"", ""meaning"": ""near"", ""contribution"": ""Root of the adjective""}], ""combined_explanation"": """"}, {""word"": ""です"", ""reading"": ""です"", ""meaning"": ""[Copula]"", ""role"": ""Particle"", ""components"": [], ""combined_explanation"": """"}], ""grammar"": {""context"": ""This sentence conveys that the station is nearby, providing information about its location. It is a simple statement that can be used in everyday conversation."", ""steps"": [""**駅** - Refers to the subject of the sentence, which is the station."", ""**は** - Marks “駅” as the topic of the sentence, indicating that the following information pertains to the station."", ""**近い** - The i-adjective that describes the station's proximity."", ""**です** - A polite copula that completes the sentence, making it sound more formal.""], ""sentence_pattern"": ""- [Topic] + [は] + [Adjective] + [です]\n- **Kanji**: 彼は学生です。\n- **Hiragana**: かれはがくせいです。\n- **English Translation**: He is a student."", ""sentence_pattern_kanji"": ""彼は学生です。"", ""sentence_pattern_hiragana"": ""かれはがくせいです。"", ""sentence_pattern_english"": ""He is a student."", ""contribution"": """"}, ""tips"": {""tip"": ""Remember that は marks the topic of the sentence, which helps to focus on what the sentence is about. In this case, it emphasizes that the information is about the station."", ""common_mistake"": ""Beginners often confuse the use of は and が. In this context, は is used to indicate the topic (the station), while が is typically used for the subject of a sentence."", ""alternative_expression"": {""kanji"": ""駅は近い。"", ""hiragana"": ""えきはちかい。"", ""english"": ""The station is close.""}, ""new_words_in_alternative"": []}}",Vocab,9,"near, close",,駅は近いです。,
